id,categoria_id,nombre,marca_id,volumen,precio
77169,15.0,Grappa Moscato,16.0,750,50.55
104468,15.0,Grappa Moscato 375ml,16.0,375,27.42
188390,15.0,Grappa Moscato 200ml,16.0,200,18.32
251636,15.0,Grappa Moscato 50ml,16.0,50,7.64
213051,15.0,Grappa Nebbiolo,16.0,1000,60.48
222333,15.0,Grappa Nebbiolo,16.0,750,50.66
84997,15.0,Grappa Nebbiolo,16.0,375,27.48
194544,15.0,Grappa Nebbiolo,16.0,200,18.35
446411,15.0,Grappa Nebbiolo,16.0,100,12.2
71779,15.0,Grappa Nebbiolo,16.0,50,8.1
359959,15.0,Grappa Chianti Classico,16.0,1750,52.26
85548,15.0,Fernandez Brandy De Jerez,16.0,1000,55.56
58123,15.0,Fernandez Brandy de Jerez,16.0,750,46.97
462808,15.0,Fernandez Brandy De Jerez,16.0,375,25.64
321668,15.0,Fernandez Brandy De Jerez,16.0,200,17.36
311405,15.0,Fernandez Brandy De Jerez,16.0,100,11.7
420890,15.0,Fernandez Brandy De Jerez,16.0,50,7.85
62616,,1800 Silver Tequila Mini,21.0,500,33.0
283896,42.0,Three Olives Pomegranate Vodka,21.0,750,14.94
205128,42.0,Three Olives Mango Flavored Vodka,21.0,750,14.94
402187,42.0,Three Olives Bubble Vodka,21.0,750,14.94
380212,42.0,Three Olives Rangtang,21.0,750,16.76
154476,42.0,Three Olives Purple Vodka,21.0,750,14.94
461274,42.0,"Three Olives ""dude"" Vodka",21.0,750,14.94
418347,42.0,Three Olives Cake Flavored Vodka,21.0,750,14.94
321460,42.0,Three Olives Supercola Flavored Vodka,21.0,750,16.74
212589,42.0,Three Olives Loopy Flavored Vodka,21.0,750,14.94
203231,42.0,Three Olives Smores,21.0,750,16.76
165817,42.0,Three Olives Elvis Coconut Water,21.0,750,14.94
119383,42.0,Three Olives Jacked Apple,21.0,750,14.94
123329,42.0,Three Olives Loopy Mini,21.0,600,9.75
406864,42.0,Three Olives Blueberry,21.0,750,14.94
63206,42.0,Three Olives Peach,21.0,750,14.94
88536,42.0,Three Olives Pineapple,21.0,750,14.94
288078,42.0,Three Olives Strawberry,21.0,750,14.94
149723,42.0,Three Olives Apple Pear,21.0,750,14.93
17398,42.0,Three Olives Pink Grapefruit,21.0,750,14.93
138543,42.0,Three Olives Tartz,21.0,750,14.94
67423,42.0,Three Olives Vanilla,21.0,750,14.94
84468,42.0,Three Olives Orange Vodka,21.0,750,14.94
94542,42.0,Three Olives Chocolate Flavored Vodka,21.0,750,14.95
460924,42.0,Three Olives Grape Flavored Vodka,21.0,1750,23.99
238804,42.0,Three Olives Bubble,21.0,750,14.94
224295,42.0,Three Olives Rangtang Vodka,21.0,750,14.94
252566,42.0,Three Olives Purple,21.0,750,14.94
104864,42.0,"Three Olives ""Dude"" Flavored Vodka",21.0,750,14.95
251396,42.0,Three Olives Loopy,21.0,750,14.94
52815,42.0,Three Olives Smores Vodka,21.0,750,14.94
46655,42.0,"Three Olives Flavored Vodka ""Elvis Presley"" Coconut Water",21.0,750,14.95
323455,43.0,Agavero Orange Tequila Liqueur,21.0,750,16.5
55430,43.0,Agavero Liqueur,21.0,750,26.25
255528,43.0,Agavero Orange Tequila Liqueur,21.0,750,16.5
218431,45.0,Jose Cuervo Cinge Mini,21.0,500,17.25
319680,45.0,Jose Cuervo Cinge,21.0,750,15.87
441535,45.0,Jose Cuervo Tropina,21.0,750,15.15
332295,45.0,Jose Cuervo Citrico (no Longer Produced),21.0,750,15.15
96233,45.0,Jose Cuervo Citrico,21.0,502,17.25
229808,45.0,Jose Cuervo Oranjo,21.0,750,15.15
420565,45.0,Jose Cuervo Oranjo,21.0,502,17.25
146306,45.0,Jose Cuervo Tropina,21.0,502,17.25
391220,45.0,1800 Coconut Mini,21.0,500,4.95
128051,45.0,Jose Cuervo Tropina,21.0,50,1.53
251871,45.0,Jose Cuervo Citrico,21.0,50,1.53
261013,45.0,Jose Cuervo Oranjo,21.0,50,1.53
463930,45.0,Jose Cuervo Especial Silver Tequila Mini,21.0,500,17.25
273304,45.0,Jose Cuervo Especial Silver Tequila,21.0,200,4.5
306590,45.0,Jose Cuervo Especial Silver,21.0,375,8.25
126332,45.0,Jose Cuervo Platino Reserva De La Familia,21.0,750,11.25
20659,45.0,Jose Cuervo Especial Silver,21.0,750,15.74
88904,45.0,Jose Cuervo Especial Silver,21.0,1000,18.75
5940,20.0,Piehole Apple Pie Mini,1.0,500,7.35
356644,20.0,Piehole Apple Pie,1.0,750,11.24
34355,20.0,Piehole Cherry Pie Mini,1.0,500,7.35
15828,20.0,Piehole Cherry Pie,1.0,750,11.24
277746,20.0,Piehole Pecan Pie Mini,1.0,500,7.35
45175,20.0,Piehole Pecan Pie,1.0,750,11.24
102399,20.0,Yukon Jack Canadian Liqueur,1.0,200,3.42
34926,20.0,Yukon Jack Canadian Liqueur,1.0,375,7.88
288387,20.0,Yukon Jack Canadian Liqueur,1.0,750,13.88
130221,20.0,Yukon Jack Canadian Liqueur,1.0,1000,17.63
366691,20.0,Jeremiah Weed 100prf Bourbon Liqueur,1.0,750,9.65
403146,20.0,Evan Williams Cinnamon Reserve Mini,2.0,500,6.26
49692,20.0,Cold Spell Mint Mini,2.0,500,3.08
268604,20.0,Cold Spell Mint,2.0,750,11.21
267491,20.0,Cold Spell Mint,2.0,1000,14.22
203056,20.0,Southern Host Whiskey Liqueur,2.0,750,8.06
360905,20.0,Fireball Cinnamon Whiskey,3.0,1000,17.01
219205,20.0,Fireball Cinnamon Whiskey,3.0,1750,23.0
314062,20.0,Fireball Cinnamon,3.0,100,1.34
140055,20.0,Southern Comfort And Lime,3.0,1000,18.71
170468,20.0,Southern Comfort Lime,3.0,750,15.5
179496,,Chivas Regal 18YR Tin HA,7.0,750,52.49
354764,11.0,Balvenie Trio Pack(12/14/17),10.0,15,15.99
173065,5.0,Ardbeg 10YR Escape w/2 Glasses HA,14.0,750,38.97
93001,15.0,Quince Spirit,16.0,1750,85.16
125084,15.0,Quince Spirit,16.0,1000,54.53
164130,15.0,Quince Spirit,16.0,750,45.38
246864,15.0,Quince Spirit,16.0,375,24.49
325521,15.0,Quince Spirit,16.0,200,16.61
303190,15.0,Quince Spirit,16.0,100,11.13
427725,15.0,Quince Spirit,16.0,50,7.38
216293,8.0,Yahara Bay Rum,16.0,1750,47.09
427591,45.0,Jose Cuervo Especial Silver,21.0,1750,30.38
41592,45.0,"Jose Cuervo Silver ""Rolling Stones""",21.0,750,15.75
80965,45.0,Jose Cuervo Tradicional Silver,21.0,750,16.5
19,45.0,Jose Cuervo Classico,21.0,750,15.74
80554,45.0,Jose Cuervo Classico,21.0,1750,30.38
127631,45.0,Jose Cuervo White Tequila,21.0,750,15.2
297268,45.0,Jose Cuervo White Tequila,21.0,1000,18.8
35287,45.0,Gran Centenario Plata White,21.0,750,40.5
355312,45.0,1800 Silver Tequila,21.0,375,13.44
46938,45.0,1800 Silver Tequila,21.0,750,23.19
233203,45.0,1800 Silver,21.0,1000,23.19
351481,8.0,Shango Rum Liqueur,5.0,750,16.38
34004,13.0,Armagnac XO 10 YR,16.0,1000,53.96
345994,13.0,Armagnac XO 10 YR,16.0,750,45.77
19677,13.0,Armagnac XO 10 YR,16.0,375,25.04
278943,13.0,Armagnac XO 10 YR,16.0,200,17.04
194044,13.0,Armagnac XO 10 YR,16.0,100,11.54
167978,13.0,Armagnac XO 10 YR,16.0,50,7.77
83103,13.0,Italian Brandy,16.0,1000,43.32
445351,13.0,Italian Brandy,16.0,750,37.79
416352,13.0,Italian Brandy,16.0,375,21.05
300075,13.0,Italian Brandy,16.0,200,14.91
299667,13.0,Italian Brandy,16.0,100,10.47
269300,45.0,1800 Essential Artist Series,21.0,750,20.76
215776,45.0,1800 Essential Tequila,21.0,750,21.75
295184,45.0,El Zarco Silver,21.0,750,11.51
270056,45.0,Azul Silver,21.0,750,16.37
296581,45.0,Maestro Dobel Diamond Tequila(dno),21.0,750,37.5
452628,45.0,Jose Cuervo Especial Reposado Tequila,21.0,50,1.17
261582,45.0,Jose Cuervo Black Medallion Mini,21.0,50,3.02
248320,45.0,Azul Reposado,21.0,750,16.38
301788,45.0,Jose Cuervo Especial Reposado Tequila Mini,21.0,500,17.25
5821,45.0,Jose Cuervo Especial Reposado Tequila,21.0,200,4.5
170823,45.0,Jose Cuervo Especial Reposado Flask,21.0,375,8.25
445258,45.0,Jose Cuervo Especial Reposado Tequila,21.0,750,15.74
213876,45.0,Jose Cuervo Especial Reposado Tequila,21.0,1000,18.75
428701,45.0,Jose Cuervo Especial Reposado Tequila,21.0,1750,30.38
339921,45.0,Jose Cuervo Especial Reposado Square,21.0,375,8.25
313462,45.0,1800 Reposado Tequila,21.0,375,13.44
433004,45.0,1800 Reposado Tequila,21.0,750,23.19
380313,45.0,1800 Reposado,21.0,1000,23.19
99296,45.0,1800 Reposado,21.0,1750,33.75
248004,45.0,Jose Cuervo Reserva De La Familia,21.0,750,86.12
58804,45.0,Jose Cuervo Black Medallion,21.0,502,30.12
8833,45.0,Jose Cuervo Black Medallion,21.0,750,18.75
188051,45.0,Jose Cuervo Tradicional Reposado Tequila,21.0,750,22.35
110583,45.0,Cuervo Tradicional Tequila,21.0,750,21.6
201882,45.0,Cuervo Mistico,21.0,750,11.48
250375,45.0,1800 Anejo Tequila,21.0,750,33.62
382152,45.0,Gran Centenario Anejo,21.0,750,45.96
381150,45.0,Gran Centenario Reposado Gold,21.0,750,42.11
19976,45.0,Gran Centenario Anejo,21.0,750,45.96
431632,45.0,El Zarco Gold,21.0,750,11.51
174947,45.0,Maestro Dobel,21.0,750,37.01
455275,45.0,Matador Gold Tequila,21.0,750,9.5
371155,45.0,Matador Gold Tequila,21.0,1000,9.75
3020,45.0,Matador Gold Tequila,21.0,1000,9.74
49466,45.0,Gran Centenario Plata,21.0,750,40.5
141157,45.0,1800 Tequila Reposado,21.0,375,13.44
229504,45.0,Jose Cuervo Reserva De La Familia,21.0,750,93.72
196659,45.0,Jose Cuervo Anejo,21.0,750,30.39
316976,45.0,Cuervo 1800 Anejo,21.0,750,32.0
325601,45.0,Gran Centenario Anejo,21.0,750,45.96
464544,45.0,Gran Centenario Reposado,21.0,750,42.11
371470,45.0,1800 Select Silver Tequila,21.0,750,24.72
145525,45.0,Gran Centenario Rosangel,21.0,750,28.46
277689,45.0,Jose Cuervo Especial Silver,21.0,375,8.24
399049,45.0,Jose Cuervo Especial Silver,21.0,200,4.5
222164,45.0,Jose Cuervo Black Medallion,21.0,1000,23.4
151228,45.0,Jose Cuervo Especial Silver Mini,21.0,500,17.25
109786,45.0,Jose Cuervo Platino Reserva De La Familia,21.0,750,45.0
361467,45.0,Jose Cuervo Tradicional Silver,21.0,750,16.5
172470,45.0,1800 Silver Tequila,21.0,200,7.01
29167,45.0,1800 Silver Tequila,21.0,375,12.75
445860,45.0,1800 Silver Tequila,21.0,1750,36.75
38175,45.0,Gran Centenario Tenampa Azul Silver DNO,21.0,750,16.37
464998,45.0,Gran Centenario Tenampa Azul Reposado DNO,21.0,750,16.38
459201,45.0,Cuervo Especial Gold Tequila P.e.t.,21.0,50,1.17
179733,45.0,1800 Reposado Tequila,21.0,375,13.53
51650,45.0,Jose Cuervo La Reserva de la Familia,21.0,750,112.5
21838,45.0,Gran Centenario Leyenda Tequila,21.0,750,192.3
148328,45.0,El Zarco Gold Tequila,21.0,750,11.51
411914,45.0,Maestro Dobel Tequila,21.0,750,36.99
285593,47.0,Hangar One Straight Vodka,21.0,750,27.0
42146,60.0,Kraken Black Spiced Rum,21.0,50,108.0
374698,9.0,Canadian Club 100 Proof,22.0,750,12.38
293311,9.0,Canadian Club Citrus,22.0,50,0.89
73617,5.0,Beefeater Gin With Shaker,22.0,750,16.55
327712,5.0,Beefeater Gin W/martini Glass,22.0,1750,29.58
35682,5.0,Beefeater W/2 Collins Glasses,22.0,1750,32.33
440937,5.0,Beefeater Gin W/olives & Picks,22.0,1750,30.75
110512,5.0,Malibu With Cooler Jug,22.0,750,10.4
220353,5.0,Courvoisier Vsop Cognac W/snifters,22.0,750,38.33
179005,5.0,Courvoisier Erte Decanter 1994,22.0,750,449.45
126150,5.0,Courvoisier Vs Designer Bottle,22.0,750,21.57
112828,5.0,Courvoisier Vs With Snifters,22.0,750,21.66
288425,5.0,Courvoisier Vsop W/cigar Case,22.0,750,35.97
445135,5.0,Courvoisier Vsop W/decanter,22.0,750,38.33
275354,5.0,Courvoisier Xo W/humidor,22.0,750,333.33
202933,5.0,Courvoisier Xo W/snifters,22.0,750,110.0
461081,20.0,Southern Host Whiskey Liqueur,2.0,1000,8.64
172113,20.0,Southern Comfort Caramel,3.0,750,15.5
193272,20.0,Southern Comfort Bold Black Cherry Mini,3.0,500,7.05
360886,43.0,Mango Limes,16.0,1000,32.97
298830,5.0,Azteca De Oro W/snifter,22.0,750,19.26
25590,5.0,Don Pedro W Glass,22.0,750,14.16
44800,5.0,Don Pedro W Glass,22.0,750,14.16
196540,5.0,Presidente Brandy W/phone Card,22.0,750,11.25
139522,14.0,Kahlua Milkquake,22.0,200,1.29
176363,14.0,Kahlua B52,22.0,804,4.8
63568,14.0,Kahlua Rtd Coconut Mudslide,22.0,1750,11.19
109638,14.0,Kahlua Toasted Almond,22.0,200,1.2
211592,14.0,Kahlua White Russian,22.0,804,4.8
439202,5.0,Presidente With Two Glasses,22.0,750,11.25
12748,14.0,Kahlua B52,22.0,200,1.29
196285,14.0,Kahlua & Milk,22.0,200,1.29
130352,14.0,Kahlua Mudslide,22.0,200,1.29
137791,14.0,Kahlua White Russian,22.0,200,1.29
443344,5.0,Drambuie Liqueur Glass Set,22.0,750,26.15
31098,5.0,Kahlua W/shaker,22.0,1000,21.5
200678,5.0,Kahlua W/6 Shaker/3 Reg/3 Gw,22.0,750,17.18
383636,5.0,Kahlua With Mug,22.0,375,9.27
150268,15.0,L'esprit De Courvoisier,22.0,750,4800.0
252564,4.0,Beefeater Gin Pet,22.0,603,22.26
63750,4.0,Beefeater Gin,22.0,50,21.06
104261,5.0,Kahlua 6 Mugs / 6 Reg,22.0,750,17.18
255469,5.0,Kahlua Glass Set,22.0,375,9.27
364203,5.0,Kahlua Special Pack,22.0,375,8.16
42819,5.0,Kahlua With Pitcher,22.0,750,16.65
395749,5.0,Kahlua B52 Party Music Cd,22.0,750,17.18
463868,5.0,Beefeater Gin With Pitcher,22.0,750,15.81
406413,16.0,Kahlua Gift Tin,22.0,1000,22.25
338096,5.0,Kahlua W/4 Stoli Flavored Minis,22.0,750,16.67
170540,5.0,Carolans Irish Cream W/candy,22.0,750,11.04
158114,5.0,Carolan's W/glasses Irish Cream Liqueur,22.0,750,9.99
460187,19.0,Limonnaya Vodka (lemon),22.0,750,16.8
171719,19.0,Limonnaya Vodka (lemon),22.0,1000,19.98
183376,15.0,Courvoisier Vs Cognac,22.0,603,29.94
20098,15.0,Courvoisier Vs Cognac,22.0,603,29.94
379428,15.0,Courvoisier Vs Cognac,22.0,375,10.34
441953,15.0,Courvoisier Millennium,22.0,750,45.83
235946,11.0,Scapa 12yr Single Malt Scotch,22.0,750,37.5
281667,14.0,Kahlua Rtd Kappuccino Mudslide,22.0,1750,11.19
5969,14.0,Kahlua Rtd Banana Mudslide,22.0,1750,11.19
404591,14.0,Kahlua & Milk,22.0,804,4.8
136587,14.0,Kahlua Mudslide,22.0,804,4.8
57577,14.0,Kahlua Raspberry Brownie,22.0,200,1.29
74634,14.0,Kahlua Rumcola,22.0,804,5.16
339390,9.0,Canadian Club Citrus (c.c. Citrus),22.0,50,10.68
130599,16.0,Cafe Aztec Coffee Liqueur,22.0,1000,9.29
438150,9.0,Canadian Club Whisky,22.0,50,0.89
399031,4.0,Beefeater Gin Mini,22.0,50,1.85
188169,24.0,Kuya,22.0,1000,13.01
18554,24.0,Kuya,22.0,603,4.2
150857,1.0,Teacher's Highland Cream Scotch,22.0,750,14.0
302887,2.0,Walker's Deluxe Str Bourbon,22.0,375,4.52
95263,5.0,Canadian Club Reserve W/rocks Glasses,22.0,750,12.8
182533,5.0,Canadian Club Glass Set,22.0,750,10.37
272880,5.0,Canandian Club Reserve 6/6 10yr W/flask,22.0,750,15.15
463052,5.0,Canadian Club Reserve W/flask,22.0,750,15.15
413251,5.0,Canadian Club Glass Set,22.0,750,10.37
390380,5.0,Canadian Club Classic Glass Set,22.0,750,15.15
462070,5.0,Canadian Club Classic With Pitcher,22.0,750,15.15
415810,5.0,Beefeater Gin W/slanted Glass,22.0,750,16.55
234874,5.0,Beefeater Gin W/lime Juice,22.0,750,15.81
238865,5.0,Fris Vodka Glass Set,22.0,750,13.8
400568,5.0,Hiram Walker Amaretto W/trinket Box,22.0,750,6.3
337671,5.0,Hiram Walker Peppermint Schnapps W/mug,22.0,750,4.89
60303,5.0,Hiram Walker Peppermint Schnapps Mug,22.0,750,4.89
25655,5.0,Hiram Walker Peppermint Schnapps Glass Set,22.0,750,4.89
374938,5.0,Kahlua Especial With Glasses,22.0,750,17.6
66945,5.0,Irish Mist Gift Set Liqueur W/glasses,22.0,375,9.06
409910,5.0,Opal Nera Sambuca Glass Set,22.0,750,17.85
354982,5.0,Opal Nera Sambuca Glass Set,22.0,375,9.98
121078,5.0,Midori With Two Margarita Glasses,22.0,750,15.6
166122,5.0,Sauza Conmemorativo W/margarita Mix,22.0,750,20.79
382946,5.0,Sauza Tres Generaciones Plata W/shot Glasses,22.0,750,28.59
32649,5.0,Courvoisier Erte Vigne Cognac Decanter 1993,22.0,750,445.95
34532,24.0,Coco Reef,22.0,750,8.0
125399,24.0,Coco Reef,22.0,1000,11.0
442286,24.0,Kuya Minis,22.0,50,0.35
279310,24.0,Malibu Pineapple Rum Mini,22.0,50,0.35
243900,24.0,Mailibu Rum Liqueur,22.0,50,0.35
39449,28.0,Sourballs Lemon Liqueur,22.0,750,6.99
250084,28.0,Snow Storm Wintergreen Schnapps,22.0,750,9.99
432859,34.0,Fruja Raspberry,22.0,750,4.89
253430,34.0,Fruja Tangerine,22.0,750,4.89
106721,36.0,Carolan's Light Irish Cream Liqueur,22.0,750,10.67
415818,36.0,Carolan's Irish Cream Liqueur,22.0,1750,27.14
337480,36.0,Carolan's Irish Coffee Cream,22.0,750,10.67
320058,36.0,Kahlua Royale Cream Liqueur,22.0,750,16.64
394052,43.0,Drambuie Scotch Liqueur,22.0,375,14.73
379013,43.0,Opal Nera Sambuca,22.0,750,17.85
376353,13.0,Williams Pear Brandy,16.0,1000,34.98
26508,13.0,Williams Pear Brandy,16.0,750,31.53
46971,2.0,Yahara Bay American Whiskey,16.0,1000,36.63
112219,2.0,Yahara Bay American Whiskey,16.0,750,32.78
130208,2.0,Yahara Bay American Whiskey,16.0,375,18.54
292667,2.0,Yahara Bay American Whiskey,16.0,200,13.58
110389,2.0,Yahara Bay American Whiskey,16.0,100,9.81
372728,2.0,Yahara Bay American Whiskey,16.0,50,6.9
385892,13.0,Williams Pear Brandy,16.0,375,17.93
297931,13.0,Williams Pear Brandy,16.0,200,13.25
383409,13.0,Williams Pear Brandy,16.0,100,9.63
181146,13.0,Williams Pear Brandy,16.0,50,6.83
292559,15.0,Armagnac XO 25yr,16.0,1000,86.31
133404,15.0,Armagnac XO 25yr,16.0,750,70.04
351289,15.0,Armagnac XO 25yr,16.0,375,37.17
234222,15.0,Armagnac XO 25yr,16.0,200,23.51
348157,15.0,Armagnac XO 25yr,16.0,100,14.78
111201,45.0,Sauza Blanco Silver Tequila,22.0,1000,16.79
190534,45.0,Sauza Galardon Gold Tequila,22.0,750,26.07
78653,45.0,Sauza Triada Tequila,22.0,750,38.39
303969,45.0,T. Q. Hot Tequila Gold,22.0,750,15.14
406070,63.0,Hiram Walker Triple Sec,22.0,750,6.48
149452,63.0,Hiram Walker Triple Sec,22.0,1750,12.78
100586,66.0,Hiram Walker Lava Cinnamon Schnapps,22.0,750,9.99
140532,71.0,Sourballs Apple Liqueur,22.0,750,6.99
164748,74.0,Sourballs Peach Liqueur,22.0,750,6.99
86391,74.0,Hiram Walker Peach Schnapps,22.0,750,5.45
3024,75.0,Sourballs Blue Raspberry Liqueur,22.0,750,6.99
267961,75.0,Hiram Walker Red Raspberry Schnapps,22.0,750,6.17
243097,84.0,Hiram Walker Creme De Menthe White,22.0,1000,8.75
229167,9.0,Canadian Club Whisky,23.0,603,10.7
14287,9.0,Canadian Club Whisky,23.0,200,3.56
317085,9.0,Canadian Club Whisky,23.0,375,6.68
386859,9.0,Canadian Club Whisky Pet,23.0,750,11.82
199647,9.0,Canadian Club Whisky,23.0,750,11.82
50969,9.0,Canadian Club Whisky,23.0,1000,14.57
201871,9.0,Canadian Club Whisky,23.0,1750,23.63
213334,9.0,Canadian Club Reserve Triple Aged,23.0,750,14.96
410995,9.0,Canadian Club Sherry Cask,23.0,750,18.89
316517,9.0,Canadian Club Small Batch Classic,23.0,750,19.68
290993,9.0,Canadian Club Rye,23.0,750,18.11
34472,22.0,2 Gingers Mini,23.0,4800,106.56
289704,9.0,Tangle Ridge Canadian Whiskey,23.0,750,16.67
187691,9.0,Alberta Rye Dark Batch,23.0,750,23.61
172309,9.0,Canadian Club Dock 57,23.0,750,15.74
208497,22.0,2 Gingers,23.0,750,18.89
176323,9.0,Windsor Canadian Supreme Whisky,23.0,375,4.35
112259,9.0,Windsor Canadian,23.0,750,6.3
253315,9.0,Windsor Canadian,23.0,1000,10.22
458109,9.0,Windsor Canadian Pet,23.0,1750,14.18
85047,9.0,Windsor Black Cherry,23.0,750,7.08
32191,9.0,Windsor Spiced,23.0,750,7.08
43938,9.0,Windsor Canadian Traveler,23.0,750,6.3
260282,11.0,Mcclelland Highland,23.0,750,23.61
11848,11.0,McClelland Islay,23.0,750,21.26
90892,5.0,Vox Vodka Holiday Gift Set,23.0,750,23.99
180349,5.0,Pinnacle Peach w/ Punch Dispenser,23.0,750,11.03
380578,11.0,Ardmore Scotch,23.0,750,36.9
224862,5.0,Vox Vodka Holiday Gift Set,23.0,750,23.99
414127,5.0,Laphroaig w/ Whiskey Stones,23.0,750,29.37
200176,5.0,Vox Vodka With Shaker,23.0,750,23.99
330035,24.0,Cruzan 4 Flavor Combo Pak,23.0,200,30.5
431216,13.0,Dekuyper Coffee Brandy,23.0,750,6.99
255600,5.0,Bookers Bourbon W/leather Cigar Case,23.0,750,40.19
387562,5.0,Vox Vodka Appletini Kit 03,23.0,750,23.99
306380,2.0,Jim Beam,23.0,100,1.58
188858,2.0,Jim Beam,23.0,200,5.12
59828,5.0,Jim Beam Operation Homefront,23.0,1750,29.91
71153,5.0,Jim Beam Operation Homefront,23.0,1750,27.56
103127,5.0,Vox Vodka Gift Set,23.0,750,20.88
459480,11.0,Caol Ila 12 Year HA,1.0,750,52.49
167337,20.0,Southern Comfort Bold Black Cherry,3.0,375,7.17
126236,20.0,Southern Comfort Bold Black Cherry,3.0,750,15.5
39727,20.0,Southern Comfort Fiery Pepper,3.0,750,14.04
129010,20.0,Southern Comfort Cherry,3.0,750,15.5
273144,20.0,Southern Comfort Lime,3.0,750,15.5
288249,20.0,Southern Comfort,3.0,750,8.4
68672,20.0,Southern Comfort Mini,3.0,500,7.07
108486,20.0,Southern Comfort,3.0,200,3.96
292484,20.0,Southern Comfort,3.0,375,7.17
78523,20.0,Southern Comfort Pet,3.0,750,15.5
318697,20.0,Southern Comfort,3.0,750,15.5
442610,20.0,Southern Comfort,3.0,1000,19.46
150540,20.0,Southern Comfort PET,3.0,1750,30.39
171555,34.0,Bols Pumpkins Smash Liqueur,5.0,1000,10.79
346627,11.0,Ardbeg Galileo,14.0,750,75.15
48892,11.0,Irish Single Malt 14yr- Brother in Arms,16.0,1000,108.86
405577,11.0,Irish Single Malt 14yr-Brother in Arms,16.0,750,86.94
413037,11.0,Irish Single Malt 14yr-Brother in Arms,16.0,375,45.63
88145,11.0,Irish Single Malt 14yr-Brother in Arms,16.0,200,28.02
266322,11.0,Irish Single Malt 14yr-Brother in Arms,16.0,100,17.03
99268,11.0,Irish Single Malt 14yr-Brother in Arms,16.0,50,10.52
398447,13.0,Kirsch Cherry Brandy,16.0,1750,54.57
284848,3.0,Yahara Bay American Rye Whiskey,16.0,1750,54.51
374429,3.0,Yahara Bay American Rye Whiskey,16.0,1000,37.62
392618,3.0,Yahara Bay American Rye Whiskey,16.0,750,33.51
165415,3.0,Yahara Bay American Rye Whiskey,16.0,375,18.92
396930,3.0,Yahara Bay American Rye Whiskey,16.0,200,13.77
136611,3.0,Yahara Bay American Rye Whiskey,16.0,100,9.9
79684,3.0,Yahara Bay American Rye Whiskey,16.0,50,6.96
462188,34.0,Yahara Bay Orangecello,16.0,1750,36.8
217703,34.0,Yahara Bay Orangecello,16.0,1000,27.5
79959,34.0,Yahara Bay Orangecello,16.0,750,25.92
302632,34.0,Yahara Bay Orangecello,16.0,375,15.12
208208,34.0,Yahara Bay Orangecello,16.0,200,11.75
150797,34.0,Yahara Bay Orangecello,16.0,100,8.9
394005,34.0,Yahara Bay Orangecello,16.0,50,6.45
456320,43.0,Apricot Grappa,16.0,1750,46.62
330305,43.0,Wild Rose Liqueur,16.0,1750,34.55
437192,43.0,Mango Limes,16.0,1750,46.38
374243,2.0,Elijah Craig Full Barrel Program 12yr,2.0,750,20.12
30326,20.0,Southern Comfort 100 Prf,3.0,750,18.23
237589,4.0,G'vine Gin,5.0,750,31.62
415160,15.0,Conjure Cognac,5.0,200,7.82
49418,11.0,Balvenie 17yr Doublewood DNO,10.0,750,121.26
338716,,Craigellachie,16.0,750,78.56
297858,13.0,Grappa Chianti Classico,16.0,1000,36.33
263086,13.0,Grappa Chianti Classico,16.0,750,32.55
197498,13.0,Grappa Chianti Classico,16.0,375,18.42
144131,13.0,Calvados,16.0,1000,122.07
424015,13.0,Calvados,16.0,750,96.86
459374,13.0,Calvados,16.0,375,50.58
318618,13.0,Calvados,16.0,200,30.66
259608,13.0,Calvados,16.0,100,18.35
393193,13.0,Calvados,16.0,50,11.18
13280,13.0,Grappa Chianti Classico,16.0,200,13.52
352788,17.0,Yahara Bay Gin,16.0,1750,47.99
221561,5.0,Level With 2 Glasses,23.0,750,26.96
245342,5.0,Courvoisier Vs W/2 Highball Glasses,23.0,750,21.26
218130,5.0,Courvoisier VS w/Flask,23.0,750,22.83
445060,5.0,Courvoisier VSOP w/2 Glasses,23.0,750,30.71
42641,5.0,Courvoisier Vsop W/50ml Xo,23.0,750,22.19
386324,14.0,Cruzan Mojito Bib,23.0,1750,9.99
190732,3.0,Beam's 8 Star Bl Whiskey,23.0,200,1.97
232350,3.0,Beam's 8 Star Bl Whiskey,23.0,375,3.14
66752,3.0,Beam's 8 Star Bl Whiskey,23.0,750,5.9
44890,3.0,Beam's 8 Star Bl Whiskey,23.0,1000,6.69
230931,3.0,Beam's 8 Star Bl Whiskey,23.0,1750,11.81
218048,,Knob Creek w/ Crystal Decanter,23.0,1750,53.34
348162,14.0,Skinnygirl Grapefruit Margarita,23.0,750,9.44
393055,14.0,Skinnygirl White Cranberry Cosmo,23.0,750,9.44
78268,14.0,Skinnygirl Margarita,23.0,750,9.44
12905,5.0,Courvoisier VS w/2 Glasses,23.0,750,23.63
438885,5.0,Courvoisier Vsop W/50ml Xo,23.0,750,36.89
250273,5.0,Starbucks Cream With Mug,23.0,750,18.09
221329,5.0,Starbucks Coffee Liqueur With Mug,23.0,750,18.09
155544,5.0,Starbucks Holiday Gift 05,23.0,750,19.49
55709,14.0,Skinnygirl Margarita Mini,23.0,800,6.29
298056,14.0,Skinnygirl Pina Colada,23.0,750,9.44
316031,14.0,Skinnygirl Mojito,23.0,750,9.44
32361,14.0,Skinnygirl White Peach Margarita,23.0,750,9.44
333681,14.0,Skinnygirl Sweet Rita,23.0,750,9.44
267660,14.0,Skinnygirl Sweet Rita,23.0,1750,14.16
